,section_id,s_node,e_node,length
44065,439514655,4371572542,4371572545,4
44066,439514656,4371572546,4371572551,8
44067,439514657,4371572552,4371572562,14
44068,439527392,4371591197,4371591200,4
44069,439531112,4371596392,4371596400,9
44070,439534341,4371600508,4371600516,10
44071,439534342,4371600517,4371600523,7
44072,439534343,4371600524,4371572561,7
44073,439534344,4371600529,4371600528,10
44074,439534345,4371600533,4371600538,2
44075,439644230,4373176508,5262916933,21
44076,439646824,607866700,6488323378,7
44077,439646825,607868009,4373198516,2
44078,439660296,4373325451,4373325452,2
44079,439660297,4373325452,4373325453,3
44080,439660298,4373325454,4373325455,2
44081,439660299,4373325456,4373325457,2
44082,439660300,4373325457,4373325451,3
44083,439754594,4374363565,1813979433,2
44084,439754595,1813979430,4374363566,2
44085,439756552,4374419150,4374419151,3
44086,439833757,4354045723,4375112081,4
44087,439865826,1976297574,4375441943,2
44088,439876492,4375540091,4375540096,6
44089,439876802,4375542115,4375542117,5
44090,439876803,4375542116,4375542118,4
44091,439877046,4375545102,4375545103,2
44092,439877584,4375550689,4375550691,6
44093,439877585,4375550692,4375550693,2
44094,439877586,4375550694,4375550695,2
44095,439877587,4375550696,4375550697,2
44096,439877821,4375542115,4375545650,10
44097,439877822,4375545651,4375545655,8
44098,439877823,4375545656,4375545657,2
44099,439877824,4375545658,4375545660,3
44100,439900505,4375782984,4375782928,12
44101,439900506,4375783005,4375783117,14
44102,439900507,4375783037,4375783012,15
44103,439900508,4375782991,4375782991,17
44104,439900509,4375783253,4375783213,17
44105,439900510,4375782955,4375782877,19
44106,439900511,4375783142,4375783212,19
44107,439900512,4375782942,4375782955,2
44108,439900513,5413944172,4375782861,2
44109,439900514,4375783170,3731317140,20
44110,439900515,4375783084,4375783115,20
44111,439900516,4375782991,4375783225,23
44112,439900517,4375783016,4375783111,27
44113,439900518,4375783133,4375783246,27
44114,439900519,4375782930,4375782869,31
44115,439900520,4375783205,4375783073,39
44116,439900521,4375782980,2133036135,5
44117,439900522,4375782845,4375782859,41
44118,439900523,4375782841,4375782850,6
44119,439900524,4375782916,4375782942,6
44120,439900525,4375783080,4375783043,9
44121,439956419,4376589649,4376589660,12
44122,439956420,4376589661,4376589666,6
44123,439956421,4376589661,4376589672,7
44124,439956424,4376589685,4376589694,10
44125,439956427,4376589710,1732871812,3
44126,439956428,4376589711,4376589710,2
44127,439956430,4376589720,4376589721,3
44128,439956431,4376589722,4376589725,4
44129,439956432,31205114,31204822,16
44130,439956433,4376589738,4376589742,5
44131,439956434,4376589743,733788912,2
44132,439962442,529510723,4376677780,3
44133,439962443,4376677781,1718994465,2
44134,439962541,4376679216,4376679217,2
44135,439962542,4376679218,4376679220,3
44136,439962543,4376679221,4376679216,8
44137,439962812,4376687493,4376687498,6
44138,439962905,4376689220,4376689223,5
44139,439962906,4376689224,4376689232,9
44140,439962907,4376689233,4376689234,2
44141,439962908,4376689235,4376689243,9
44142,440190232,4379108282,4379108283,6
44143,440190233,4379108283,3247282729,3
44144,440190234,4379108283,3247282730,4
44145,440190235,4379108284,4379108288,7
44146,440190237,4379108292,4379108293,6
44147,440190238,4379108294,4379108295,6
44148,440190243,4379108304,4379108306,3
44149,440190245,4379108310,4379108312,8
44150,440190246,4379108313,4379108314,4
44151,440190248,4379108318,4379108320,3
44152,440190249,4379108306,4379108321,6
44153,440190250,4379108325,4379108326,4
44154,440190251,4379108327,4379108328,2
44155,440190252,4379108329,4379108329,12
44156,440190253,4379108334,4379108335,2
44157,440190256,4379108343,4379108346,7
44158,440190257,4379108347,4379108349,3
44159,440190258,4379108350,4379108351,3
44160,440190259,4379108352,4379108353,2
44161,440190260,3247282730,3247282731,4
44162,440190261,4379108356,4379108327,2
44163,440190262,4379108357,4379108358,2
44164,440190263,4379108359,4379108360,2
44165,440190264,4379108361,4379108340,6
44166,440190265,4379108363,4379108366,2
44167,440190266,4379108367,4379108368,2
44168,440190267,4379108369,4379108370,2
44169,440190268,4379108343,4379108340,3
44170,440190269,4379108341,3247242143,7
44171,440190270,4379108375,4379108377,3
44172,440190271,4379108376,4379108382,6
44173,440190272,4379108294,4379108387,8
44174,440190273,4379108388,4379108389,3
44175,440190274,4379108390,4379108391,3
44176,440190275,4379108392,4379108393,2
44177,440212042,3247282725,4379108355,4
44178,440212043,3247282731,4379108375,11
44179,440212044,4379108341,4379108380,2
44180,440212045,4379349471,3247242064,4
44181,440212046,4379349473,4379349474,2
44182,440212047,4379349475,4379108315,4
44183,440212048,4379108323,4379108322,2
44184,440212049,4379108320,4379349480,4
44185,440212050,4379349481,4379349482,2
44186,440212828,4379108292,4379108341,3
44187,440212829,4379108366,4379108346,8
44188,440212830,4379357098,4379108330,2
44189,440212831,4379357099,4379357100,2
44190,440212832,4379357099,4379357101,2
44191,440214881,4379108382,4379372985,7
44192,440291268,4380193659,4380193662,4
44193,440303076,4379108340,4379108346,3
44194,441370191,4391263206,2859296373,4
44195,441370207,4391263293,4391263294,2
44196,441729517,4394386438,4394386442,5
44197,441729863,4394386607,4394386597,6
44198,441729864,4394386595,4394386598,2
44199,441873729,2303139642,1827171370,5
44200,441875202,3451433099,1808532792,2
44201,442071618,4397627458,4397627466,4
44202,442375393,4400679159,4400679153,2
44203,442375394,4400679156,4400679175,5
44204,442375395,4400679173,4400679166,5
44205,442375396,4400679153,4400679163,4
44206,442375398,5351015729,4406913385,7
44207,442378341,4400703973,4400703967,2
44208,442378342,4400703971,4400703964,2
44209,442378343,4400703974,4400703975,7
44210,442393125,4400820132,4400820134,4
44211,442393126,4400820135,4400820136,2
44212,442394492,1872565139,4400833787,2
44213,442521639,4402019601,4402019602,3
44214,442521640,4402019591,4402019590,3
44215,442521641,4402019592,4402019589,3
44216,442521642,4402019594,4402019599,4
44217,442693679,4403653238,4403653321,19
44218,442693681,4403653217,4403653201,2
44219,442693682,4403653285,4403653278,2
44220,442693683,4403653333,4403653279,2
44221,442693684,4403653388,388005976,3
44222,442693685,4403653272,4403653239,35
44223,442693686,4403653217,4403653217,41
44224,442693687,4403653256,4403653217,7
44225,442769475,4404276063,4404276061,3
44226,442769476,4404276060,4404276056,7
44227,442769796,4404278488,4404278492,5
44228,442773148,1240276556,4404312708,12
44229,442773149,4404312752,4404312698,12
44230,442773150,4404312792,4404312777,14
44231,442773151,4404312785,4404312769,16
44232,442773152,4404312800,4404312710,18
44233,442773153,4404312693,4404312551,3
44234,442773154,700749152,1240276684,3
44235,442773155,4404312734,3594525594,31
44236,442773156,4404312550,4404312568,14
44237,442773157,4404312696,4404312690,4
44238,442773158,4404312707,4404312701,4
44239,442773159,4404312517,4404312520,5
44240,442773160,4404312699,4404312554,4
44241,442773161,4404312522,4404312509,4
44242,442773162,4404312508,4404312521,5
44243,442773163,4404312728,4404312724,5
44244,442773164,4404312553,4404312697,6
44245,442773165,4404312583,4404312689,6
44246,442773166,611073200,4404312552,4
44247,442773167,4404312539,4404312547,9
44248,442774028,1240276590,2207736589,13
44249,442774029,611075273,4404321459,3
44250,442775425,4404337288,4404342109,14
44251,442775426,2207736733,4404342157,14
44252,442775427,4066156037,4404342125,16
44253,442775428,4404342139,1240276343,17
44254,442775429,4404342109,2207736637,18
44255,442775430,4404342172,4404342170,3
44256,442775431,4404342092,2207736626,9
44257,442781374,4404388836,4404388792,8
44258,442781375,4404388485,2485971656,8
44259,442873194,4405221193,4405221194,3
44260,442873195,4405221189,4405221190,4
44261,442873196,4405221197,4405221191,6
44262,442873197,4405221196,4086378812,9
44263,442873659,4405231927,4405231950,13
44264,442873661,4405232513,4405231929,17
44265,442873665,4405231934,4405231925,4
44266,442873667,4066156394,4066156393,5
44267,442874084,4405238798,4405238801,4
44268,442874085,3331426545,4696039837,51
44269,442874086,4405238842,4405238848,9
44270,443015566,2207736337,4120401026,5
44271,443015570,4120401026,4406631618,5
44272,443015571,4406631620,4406631621,5
44273,443015572,4406631622,4406631623,2
44274,443015573,4406631624,4406631625,4
44275,443015574,4406631626,4406631632,13
44276,443015575,4406631631,4406631620,10
44277,443015576,4406631637,4406631638,4
44278,443015577,4406631639,4406631641,10
44279,443015578,4406631640,4406631634,5
44280,443015579,4406631637,4406631644,2
44281,443015580,4406631645,4406631646,2
44282,443015581,4406631647,4406631648,2
44283,443015582,4406631649,4406631650,2
44284,443015583,4406631651,4406631652,2
44285,443015584,4406631639,4406631638,4
44286,443020401,4406678679,4406678680,2
44287,443020402,4406631620,4406631643,22
44288,443020403,4406631637,4406678684,2
44289,443020404,4406631636,4406679002,4
44290,443020405,4406679003,4406679004,2
44291,443020406,4406631622,4406679005,4
44292,443020407,4406679006,4406679007,2
44293,443020408,4406679008,4406679005,3
44294,443020409,4406678677,4406679011,6
44295,443020410,4406679012,4406679014,3
44296,443020411,605813112,6402626048,6
44297,443020412,4406679015,1875160064,2
44298,443020413,4406679017,4406679018,2
44299,443020414,4406679019,4406679020,2
44300,443049417,4406913384,4406913382,2
44301,443049418,4406913383,4406913381,4
44302,443059807,4406997141,4406997142,3
44303,443059808,4406997143,4406997144,2
44304,443721150,4412707289,4412707294,8
44305,443721151,4412707295,4412707289,6
44306,443992915,6138418519,4414947836,18
44307,443992916,4414947866,3418081731,10
44308,443992918,4414947445,3260939608,19
44309,443992921,4414947843,4414947842,2
44310,443992923,6138418514,4414947852,29
44311,443992925,4414947835,4414947455,37
44312,443992927,4414947834,4414947460,39
44313,443992930,3418081734,4414947862,7
44314,444000967,4415045592,1497364716,6
44315,444002580,4415075643,4415075642,2
44316,444002581,4415075642,4415075641,2
44317,444002582,4415075641,4415075640,2
44318,444002583,4415075640,945071849,3
44319,444035056,4415329611,4415329610,2
44320,444035057,4415329610,2489324723,3
44321,444053573,4415569727,4415569728,2
44322,444053574,4415569728,2284637287,4
44323,444157175,4416506515,2639502189,4
44324,444258779,4417460486,4417463063,81
44325,444258782,4417463064,4417463080,18
44326,444258783,4417463081,4417463087,7
44327,444258785,4417463017,4417463113,29
44328,444258786,4417463114,4417463028,5
44329,444258788,4417463118,4417463021,2
44330,444258789,4417463119,4417463050,11
44331,444258790,4417463050,4417463129,3
44332,444258791,4417463130,4417463077,6
44333,444267487,4417538134,4417538245,135
44334,444267488,4417538246,4417538509,24
44335,444267489,4417538510,4417538496,25
44336,444267490,1706706484,4417538269,7
44337,444267491,2639385661,4417463063,27
44338,444267492,4417463063,4417538501,31
44339,444267493,4417538313,4417538312,4
44340,444267494,6128558986,4417538306,6
44341,444267495,4417538306,4417538143,3
44342,444267496,4417538321,4417538141,4
44343,444267497,4417538324,4417538328,5
44344,444267498,4417538326,4417538357,33
44345,444267499,4417538358,4417538359,2
44346,444267500,4417538315,4417538363,8
44347,444267501,4417538365,4417538361,9
44348,444267502,4417538372,4417538374,3
44349,444267503,4417538363,4417538363,6
44350,444267504,4417538375,4417538150,2
44351,444267505,4417538377,4417538151,8
44352,444267506,4417538489,4417538493,5
44353,444267507,4417538502,4417538897,89
44354,444267508,4417538549,2639534558,6
44355,444267509,4417538552,2639534558,3
44356,444267510,4417538558,1706706455,4
44357,444267511,4417538560,4417538564,7
44358,444267512,4417538565,4417538175,2
44359,444267513,4417538566,4417538573,10
44360,444267514,4417538574,4417538576,5
44361,444267515,4417538577,4417538582,7
44362,444267516,4417538583,4417538579,2
44363,444267517,4417538584,4417538637,58
44364,444267518,4417538586,4417538177,2
44365,444267519,4417538587,4417538585,2
44366,444267520,4417538638,4417538643,6
44367,444267521,4417538641,4417538647,5
44368,444267522,4417538648,4417538640,3
44369,444267523,4417538649,4417538650,2
44370,444267524,4417538626,4417538683,34
44371,444267526,4417538684,2639534554,13
44372,444267528,2639534554,4417538691,2
44373,444267530,4417538188,4417538605,2
44374,444267531,4417538692,4417538698,7
44375,444267533,4417538699,4417538706,8
44376,444267534,355781696,1706706455,3
44377,444267535,4417538708,4417538711,4
44378,444267536,4417538712,4417538719,8
44379,444267537,4417538715,4417538724,7
44380,444267538,4417538725,4417538708,7
44381,444267539,4417538737,4417538737,20
44382,444267540,4417538747,4417538751,5
44383,444267541,4417538752,4417538745,7
44384,444267542,4417538758,4417538764,8
44385,444268512,4417538193,1706706470,5
44386,444268513,4417538732,4417546346,44
44387,444268514,4417546347,4417546353,7
44388,444268515,4417546350,4417546355,3
44389,444268516,4417546356,4417546438,84
44390,444268517,4417546439,4417546443,5
44391,444268518,4417546444,2639445649,33
44392,444268519,4417546451,4417546452,2
44393,444268520,2639445649,4417546474,2
44394,444268521,355781710,1706706477,6
44395,444268522,4417546477,4417546500,24
44396,444268523,4417546488,4417546501,2
44397,444268524,4417546469,4417546517,18
44398,444268525,4417546514,4417546525,9
44399,444268526,4417546526,4417546567,43
44400,444268527,4417546568,4417546565,22
44401,444268528,4417546588,4417546592,6
44402,444268529,4417546592,4417546593,2
44403,444268873,4417548459,4417548473,18
44404,444268874,4417548474,4417548485,12
44405,444268875,4417548486,4417548792,7
44406,444270267,4417559335,4326505257,18
44407,444270270,4417559377,4417559402,28
44408,444270271,4417559403,4417559408,6
44409,444270272,4417559409,4417559419,11
44410,444271625,4417567282,4417567995,14
44411,444271626,4417567995,4417568032,41
44412,444271629,4417568033,4417568013,22
44413,444271630,4417568053,4331040528,2
44414,444271631,4417567995,4417568083,33
44415,444271632,4417568084,4417568085,2
44416,444271633,4417568085,4417568103,19
44417,444272046,4417570884,4417559309,4
44418,444272047,4417570887,4417559307,4
44419,444272048,4417559293,4417572113,27
44420,444272049,4417572107,4417572116,4
44421,444272050,4417572117,4417572121,5
44422,444272051,2504891185,4417572123,3
44423,444272052,4417572124,4417558967,5
44424,444272288,4417573777,4417573998,22
44425,444272289,4417573999,4417573781,8
44426,444272501,4417576746,4417576761,16
44427,444272503,4417576766,4417576774,10
44428,444274865,4417606735,4417606739,5
44429,444437515,4714743249,2354492247,5
44430,444437590,4419162143,2354023998,4
44431,444437781,980105853,4419164976,3
44432,444438217,4419164975,4419168119,6
44433,444438503,4419168119,4419168292,2
44434,444438542,4419168292,982326359,2
44435,444438659,4419168116,4419168293,2
44436,444438693,4419168117,4419173294,2
44437,444439966,4419184606,4419184607,3
44438,444440037,4419185025,4419185026,2
44439,444440092,4419185026,4419156485,2
44440,444440196,4419186118,4419186123,7
44441,444791056,534246346,534302828,2
44442,444914594,4423748726,4423748726,11
44443,444914595,4423748745,4423748738,4
44444,444914596,4423748739,4423748736,5
44445,445013640,4424684849,4424684852,4
44446,445015230,4424700819,4424700822,4
44447,445016208,4424710209,4424710210,2
44448,445130187,4426025798,4426025797,4
44449,445130188,4426025799,4426025795,3
44450,445130189,4426025800,4426025796,3
44451,445130238,4426026665,4426026664,4
44452,445130239,4426026666,4426026663,3
44453,445130240,4426026667,4426026662,3
44454,445130323,4426026675,4426026674,2
44455,445130324,4426026679,4426026678,2
44456,445130325,4426026680,4426026677,2
44457,445130326,4426026676,4426026673,2
44458,445130606,4426030960,4426030963,4
44459,445130616,4426033716,4426033714,4
44460,445130901,4426038648,4426038646,4
44461,445130931,4426039108,4426039107,2
44462,445130932,4426039109,4426039110,2
44463,445130933,4426039111,4426039106,4
44464,445442665,4100120687,611068997,2
44465,445442667,4428696001,4428695573,5
44466,445442668,4428696003,356722069,6
44467,445442669,611068830,4428695996,30
44468,445442674,1617960893,611068830,8
44469,445443224,4100120690,4428699065,25
44470,445443225,4428699064,4428699045,5
44471,445474393,4428978991,3242540295,9
44472,445474394,4428975686,4428975684,5
44473,445608127,4430140243,4430140246,4
44474,445608129,4430140248,4430140250,3
44475,445608929,4430140246,4430142289,2
44476,445890399,2778772653,4432398942,7
44477,446497113,4437566794,3347258870,3
44478,446664097,4439000031,4439000033,3
44479,446810400,4440367080,4440367081,3
44480,446810401,4440367082,4440367083,2
44481,446810402,4440367084,4440367689,7
44482,446843408,1190930430,1190930378,2
44483,446843409,1190930430,973312905,4
44484,446936544,4441511057,4441511058,2
44485,447024545,4442257744,4442257741,5
44486,447024546,4442257745,4442257746,2
44487,447024547,4442257736,4442257740,5
44488,447832335,4448957265,4448957266,2
44489,447832336,4448957268,4448957269,2
44490,447832337,4448957270,4448957267,4
44491,447844852,4449096138,4449096142,4
44492,447882041,4430140245,4449440778,8
44493,447882042,4430140248,4449440778,4
44494,447882619,4430140249,4449443780,2
44495,447882620,4449443780,4449443784,5
44496,447885471,4449443777,4449443784,5
44497,447885472,4449475918,4449443775,2
44498,447886385,3708879514,4907657646,2
44499,447886387,4907657646,3708879507,2
44500,447887481,586468343,4449494127,2
44501,447887482,586468343,586467296,2
44502,447890213,2140983423,2140983432,18
44503,447890214,2122301766,2407503729,13
44504,447890549,1174530220,2123559457,17
44505,447890550,529964808,1226477048,2
44506,447890551,529964808,2500456760,4
44507,447890586,1226477048,1174530215,7
44508,447890590,1226477048,1226477118,3
44509,447890854,4449520960,4449520961,2
44510,447890855,4449520962,4449520961,4
44511,447891392,2407503865,4449525018,14
44512,447891393,4449525019,4449525018,4
44513,447939868,4449950289,4449950292,4
44514,447939869,734045885,4449950298,9
44515,447939870,4449950299,4449950306,8
44516,447939871,4449950307,4449950315,10
44517,447939872,4449950310,4449950313,4
44518,447939873,4449950309,4449950320,3
44519,447939874,4449950321,4449950327,8
44520,447939875,4449950328,4449950329,2
44521,447939876,4449950330,4449950332,3
44522,447939878,4449950333,4449950336,4
44523,447939879,4449950337,4449950338,2
44524,447939880,4449950339,4449950344,6
44525,447939881,4449950345,4449950349,5
44526,447939882,4449950350,4449950354,5
44527,447939884,4449950356,4449950358,3
44528,447939885,4449950359,4449950362,4
44529,447939886,4449950363,4449950365,4
44530,447939887,4449950366,4449950368,3
44531,447939888,4449950369,4449950370,2
44532,447939889,4449950371,4449950376,7
44533,447939890,4449950377,734045481,5
44534,447939891,4449950381,734045403,11
44535,447939892,4449950490,4449950494,5
44536,447977221,4450373835,4450373836,2
44537,447977222,4450373835,4450373837,3
44538,448631003,4456260343,529961808,8
44539,448749849,4457318140,4457318141,3
44540,448749850,4457318140,4457318143,2
44541,448749851,4457318143,4457318142,2
44542,448749852,4457318144,4457318145,2
44543,448749853,4457318145,2354397473,2
44544,448749854,2354397473,4457318147,3
44545,448899138,4458711886,4458711885,7
44546,448899139,4458711879,2493486546,9
44547,449064480,4460352494,4460352497,2
44548,449064481,2528884333,4460352494,2
44549,449660708,4450373835,4466007781,5
44550,449663013,4466026489,4466026495,9
44551,450212197,4471335028,4471335001,2
44552,450212199,4471335034,4471335022,2
44553,450212202,4471335012,4471335031,3
44554,450212205,4471335022,4471335028,3
44555,450960057,529964797,4838344331,6
44556,450960058,529964797,529964803,8
44557,451036877,898570252,4478896407,20
44558,451037281,3351200794,4478900068,9
44559,451037282,4478900069,4478900715,47
44560,451076102,4479423847,2408441853,3
44561,452149068,4489507543,4489507543,10
44562,452149069,4489507553,4489507553,5
44563,452149070,4489507557,4489507558,4
44564,452149071,4489507559,4489507560,7
44565,452149072,4489507565,4489507569,8
44566,452149073,4489507570,4489507573,6
44567,452149075,4489507574,4489507576,3
44568,452149077,4489507573,4489507579,5
44569,452149079,4489507567,4489507582,4
44570,452149080,4489507578,644603141,2
44571,452149084,4489507894,4489507895,2
44572,452372056,3655453477,3655453485,10
44573,452372057,3655453496,3655453498,3
44574,453470718,6068610874,4502009688,13
44575,453485216,4502150030,4502150031,3
44576,453485217,4502150032,4502150033,3
44577,453485218,4502150034,4502150037,4
44578,453514665,4502379985,726625784,4
44579,454079275,2336883686,2336883678,10
44580,454079276,2336883685,2336883683,4
44581,455003134,4514745766,4514745767,5
44582,455003135,4514745767,4514745771,5
44583,455003136,4514745772,4514745773,2
44584,455003137,4514745774,4514745779,6
44585,455003138,4514745776,4514745781,3
44586,455003139,4514745780,4514745782,2
44587,455003140,4514745783,4514745784,2
44588,455003141,4514745783,4514745785,2
44589,455343810,1074578646,1074578748,5
44590,455470421,4518692310,4518692326,17
44591,455470422,2302194199,1654488627,16
44592,455557606,4519499475,4519499476,9
44593,455683494,4520410328,323167793,12
44594,455683496,4520410315,4520410314,2
44595,455683503,1579074247,4520410309,6
44596,456383051,4526437434,1272236003,3
44597,456383052,4526437433,4526437434,2
44598,456383067,4526437443,608736662,9
44599,456383068,4526437444,4526437443,3
44600,456383069,4526437442,4526437445,3
44601,456383070,608736699,4526437442,9
44602,456383071,1320366385,4526437472,8
44603,456383072,4526437454,4526437453,2
44604,456383073,4526437455,4526437456,2
44605,456383074,4526437470,4526437458,9
44606,456383075,4526437471,4526437470,2
44607,456383076,4526437470,4526437466,5
44608,456383077,4526437472,4526437475,2
44609,456383078,4526437475,4374419150,5
44610,456383079,4526437485,4526437483,2
44611,456383080,4526437485,4526437476,9
44612,456383081,534555214,4526437485,5
44613,456383083,534555211,4526437488,2
44614,456694686,4529420696,4529420697,2
44615,456736849,4529746450,4529746451,2
44616,456737111,983128743,605763119,16
44617,456739271,4529772400,4529772401,2
44618,456795424,4530330209,4530330219,12
44619,456795428,4530330209,4530330220,3
44620,456795431,4530330210,4530330225,7
44621,456795434,4530330226,4530330224,2
44622,456795437,4357242572,4530330232,7
44623,456795442,4357242791,4530330233,2
44624,456796274,4530336085,4530336087,4
44625,456796770,4530340923,4530340924,3
44626,456796771,4530340925,4530340926,2
44627,456796772,4530340927,4530340927,8
44628,456797257,4530345014,4530345015,2
44629,456797258,4530340929,4530345016,2
44630,457119837,605872614,5805636139,7
44631,457840143,4406679015,4406679016,2
44632,457840150,1716349862,4406679015,20
44633,457844299,4406679016,2207736308,3
44634,457844300,2207736313,2207736337,7
44635,458019740,4450373836,4540690056,3
44636,458019742,4540690056,4540690061,2
44637,458310709,4543384726,2487925857,7
44638,458310710,2487925869,2487925862,10
44639,458310711,4543384737,2487925852,9
44640,458310712,2487925838,4543384738,11
44641,458311044,4543396191,4543393188,3
44642,458311045,4543396194,4543396190,4
44643,458311046,4543396195,4543396193,3
44644,458519996,4545083820,1584067995,2
44645,459197590,4551069373,4551069365,12
44646,459197592,4551069378,4551069374,5
44647,459197594,3194819052,4551069379,5
44648,459197597,4551069385,4551069383,3
44649,459197598,4551069388,4551069386,3
44650,459197600,4551069492,4551069489,4
44651,459197602,4551069496,4551069493,4
44652,459197604,4551069501,4551069497,3
44653,459197612,4551069519,4551069514,6
44654,459197614,4551069524,4551069520,6
44655,459367547,2497279625,4552285480,8
44656,459367559,4552286707,4552286709,8
44657,459367560,4552286719,4552286713,7
44658,459367564,4552286756,4552286754,3
44659,459367565,4552286750,4552286751,7
44660,459367568,2670744996,4552286784,3
44661,459367569,4552286790,4552286787,4
44662,459367570,4552286799,4552286794,4
44663,459367571,4552286800,4552286796,5
44664,459367572,4552286791,4552286801,7
44665,459367577,4552286843,4552286860,26
44666,459367578,4552286866,4552286873,9
44667,459367579,4552286804,2497279407,5
44668,459367597,4552287007,4552286998,11
44669,459367598,4552287010,4552287008,3
44670,459367600,4552287021,2207732460,2
44671,459367603,4552287101,4552287065,8
44672,459367605,4552287109,4552287064,7
44673,459367606,4552285479,6218731127,3
44674,459367608,4552287118,4552287133,27
44675,459559334,4553749442,4553749443,2
44676,459559335,1859924787,4553749442,3
44677,460019942,4557107331,4557107333,3
44678,460019943,4557107331,2299885000,2
44679,460189090,4558638733,4558638732,2
44680,460189091,4558638731,4558638734,2
44681,460189092,4558638734,4558638733,2
44682,460674434,3639462135,4562975931,2
44683,460675236,4562984569,4562984591,23
44684,460753705,2499307882,4563570072,13
44685,460753707,4563570070,4563570069,9
44686,460753709,4563570068,4563570077,3
44687,460753710,4563570073,4563570080,6
44688,460753711,4563570079,3508237910,5
44689,460753713,4563570087,4563570089,5
44690,460753716,4563570098,4563570099,4
44691,460753717,4563570100,4563570102,3
44692,460753718,4563570103,4563570104,2
44693,460753719,4563570105,4563570106,2
44694,460753720,4563570107,4563570119,13
44695,460753721,4563570120,4563570110,7
44696,461665663,336384217,1300406521,2
44697,461669531,4571415304,4571415305,2
44698,461669532,4571415306,4571415305,2
44699,461766309,1579074364,1579074328,8
44700,461830999,3247242212,2503838154,3
44701,461833184,3247242210,4572797231,4
44702,462626864,2112609701,2112609696,2
44703,462626868,4580033402,1836771790,4
44704,462626869,4580033474,4580033524,19
44705,462626871,4580033561,4580033594,5
44706,462626875,2099407994,4580033599,3
44707,462626878,4580033415,530653955,14
44708,462626880,1836771792,4580033516,5
44709,462626888,4580033599,4580033493,4
44710,462630026,4580058650,4580058639,4
44711,462630027,4580058652,4580058653,3
44712,462630028,4580058654,4580058650,3
44713,462630029,530651712,4580058654,4
44714,462630030,4580058653,4580058643,4
44715,462630031,4580058653,530654379,2
44716,462630032,656068460,290598251,2
44717,462630728,4580060672,4580060670,2
44718,462630729,528911148,528911157,4
44719,462630730,4580060671,529492739,10
44720,463033767,605313138,2735721275,8
44721,463033768,605313138,1363518494,2
44722,463033769,1363518498,2738796353,21
44723,463033770,1363518496,4583502015,2
44724,463033771,4583502016,1363518494,2
44725,463033772,4583502017,4583502021,5
44726,463033773,4583502022,4583502026,5
44727,463033774,2514860779,4583502035,5
44728,463033775,1363518472,3641154145,2
44729,463033776,3641154145,1363518436,5
44730,463033777,3641154149,1363518475,2
44731,463033778,1363518475,1363518496,15
44732,463033779,3641154149,3641154145,2
44733,463033780,1363518472,1363518475,2
44734,463033781,4583502036,4583502037,2
44735,463033782,4583502038,4583502039,2
44736,463033783,4583502078,4583502059,18
44737,463033784,4583502059,1364054015,15
44738,463033785,4583502057,644629673,14
44739,463033786,4583502080,4583502048,3
44740,463033787,4583502059,5845069078,4
44741,463033788,4583502045,4583502081,4
44742,463033789,4583502081,4583502046,2
44743,463033790,4583502081,644629273,12
44744,463037832,3247242138,4583542543,2
44745,463038003,2503838102,4583545310,6
44746,463038004,3247242139,4583545311,2
44747,463078817,4583936188,4583936187,2
44748,463078818,4583936590,4583936589,2
44749,463078819,4583936594,4583936591,2
44750,463078820,4583936595,4583936592,2
44751,463078821,4583936596,4583936593,6
44752,463079076,4583940036,4583940035,2
44753,463079077,4583940038,4583940037,2
44754,463079949,4583938702,4583938695,2
44755,463079952,4583938697,4583938696,2
44756,463079954,4583938703,4583938698,2
44757,463079956,4583938700,4583938699,2
44758,463079957,4583938704,4583938701,6
44759,463084521,1083559563,2462643977,2
44760,463084522,1083559833,2462643971,2
44761,463085302,4583984542,4583984535,8
44762,463085939,4583992023,4583992020,4
44763,463086081,4583993517,4583993516,2
44764,463086082,4583993519,4583993518,2
44765,463086083,4583993523,4583993520,6
44766,463086118,4583993430,4583993429,2
44767,463086119,4583993432,4583993431,2
44768,463086120,4583993437,4583993433,2
44769,463086121,4583993436,4583993434,2
44770,463086122,4583993438,4583993435,6
44771,463086940,4583996891,4583996896,2
44772,463086944,4583996893,4583996892,2
44773,463086947,4583996895,4583996894,2
44774,463086949,4583996898,4583996896,5
44775,463087050,4583999541,4583999540,2
44776,463087051,4583999543,4583999542,2
44777,463087052,4583999547,4583999544,2
44778,463087053,4583999548,4583999545,6
44779,463087054,4583996897,4583999549,2
44780,463087463,4583993522,4584002477,2
44781,463087464,4583993521,4584002478,2
44782,463088101,4584007705,4584007701,2
44783,463088102,4584007704,4584007702,2
44784,463088103,4584007706,4584007703,4
44785,463088168,1307631354,4584008989,2
44786,463088169,1307631355,4584008990,2
44787,463088425,4584010152,4584010144,4
44788,463088426,4584010151,4584010147,4
44789,463088427,4584010153,4584010150,4
44790,463089623,4584020940,4584020937,4
44791,463089790,4584020526,4584020525,2
44792,463089791,4584020528,4584020527,2
44793,463089792,4584020533,4584020529,7
44794,463090082,4584017285,4584017277,2
44795,463090083,4584017279,4584017278,2
44796,463090084,4584017281,4584017280,2
44797,463090085,4584017284,4584017282,2
44798,463090086,4584017286,4584017283,6
44799,463090374,4584026911,4584026907,2
44800,463090375,4584026910,4584026908,2
44801,463090376,4584026912,4584026909,4
44802,463090550,4584028072,4584028071,2
44803,463090551,4584028074,4584028073,3
